date,connection,population,actual_limit,factor,consumption,sarima_prediction,arima_prediction
2021-11-23,5152,24724,3337740,1.0954060975301383,3656180,3655000.9715415114,3683143.3813874302
2021-11-24,5152,24724,3337740,1.1035267438866574,3683285,3653610.2189827515,3652342.501944834
2021-11-25,5152,24724,3337740,1.1285673671141,3766864,3663126.92317991,3671875.369373118
2021-11-26,5153,24729,3338415,1.0770149718443447,3595522,3688051.9774955567,3709152.70056598
2021-11-27,5153,24729,3338415,1.1240431441134666,3752522,3669727.4428633326,3650383.744672551
2021-11-28,5153,24729,3338415,1.0542558116088052,3519543,3683947.576814758,3701931.1766317533
2021-11-29,5153,24729,3338415,1.066493772069576,3560398,3642417.1526917247,3612920.936397761
2021-11-30,5153,24729,3338415,1.0834150190767302,3616888,3619259.7050889656,3611313.855451415
2021-12-01,5153,24729,3338415,1.1249670904187443,3755607,3620066.8524393034,3617314.9733513733
2021-12-02,5154,24734,3339090,1.11087026528258,3709295,3655156.0005806023,3675774.2193298964
2021-12-03,5154,24734,3339090,1.1367944033028434,3795858,3668478.6241260017,3684934.181147012
2021-12-04,5154,24734,3339090,1.137189030414902,3797176,3703785.087794703,3723134.1824112358
2021-12-05,5155,24738,3339630,1.0898409914632974,3639665,3728746.659579046,3748270.666416119
2021-12-06,5157,24748,3340980,1.1063223001729847,3696200,3706294.544905434,3694975.3962806026
2021-12-07,5159,24758,3342330,1.1240743083275977,3757027,3701857.2146245576,3697595.9648756078
2021-12-08,5160,24762,3342870,1.0634221992338908,3554882,3717779.1468029986,3729186.306909533
2021-12-09,5160,24762,3342870,1.0586015210050383,3538767,3676736.6914019873,3645314.4222800047
2021-12-10,5161,24767,3343545,1.1082506882183714,3705486,3636832.519003693,3616541.0236737123
2021-12-11,5162,24772,3344220,1.0906551363135015,3647390,3655320.4147914555,3666790.639085781
2021-12-12,5162,24772,3344220,1.0504382276358777,3512896,3651833.6186805954,3645845.602015302
2021-12-13,5162,24772,3344220,1.056161768462028,3532037,3615079.6857438087,3587708.4101635762
2021-12-14,5163,24777,3344895,1.0508189035781768,3514878,3593188.1010710397,3577078.607545514
2021-12-15,5163,24777,3344895,1.0743188032656583,3593483,3570592.696844416,3550259.472657257
2021-12-16,5163,24777,3344895,1.109489093130939,3711124,3578343.5466715833,3580132.0405486124
2021-12-17,5163,24777,3344895,1.1106281982638193,3714934,3614656.565856315,3636310.156636662
2021-12-18,5164,24782,3345570,1.1262586594692146,3767977,3642021.7594623575,3657552.128735413
2021-12-19,5165,24786,3346110,1.1322562762266333,3788654,3672997.6009101253,3701652.335203806
2021-12-20,5166,24791,3346785,1.1171024880797669,3738701,3706439.869508276,3729909.419863286
2021-12-21,5166,24791,3346785,1.1140220866165518,3728392,3717102.087486377,3727050.057549069
2021-12-22,5166,24791,3346785,1.0527220954939682,3523234,3715628.4185563335,3719510.4469781616
2021-12-23,5167,24796,3347460,1.0524729319555175,3523111,3664899.2152751023,3633008.12923839
2021-12-24,5167,24796,3347460,1.0626320881935176,3557118,3628119.3788716723,3607360.924795186
2021-12-25,5168,24801,3348135,1.1129622221219937,3726347,3608128.6939126723,3596182.1149383294
2021-12-26,5169,24806,3348810,1.0576873964925368,3541994,3640698.3704227754,3657464.4611779945
2021-12-27,5170,24810,3349350,1.0874240060651017,3642163,3610658.991479284,3599474.6709867264
2021-12-28,5170,24810,3349350,1.1145347121796203,3732966,3621955.1587468176,3620942.1156382966
2021-12-29,5171,24815,3350025,1.0653685199316896,3569011,3650202.5562272174,3667442.327856826
2021-12-30,5172,24820,3350700,1.069974884336735,3585164,3630985.6717748977,3615487.694380488
2021-12-31,5172,24820,3350700,1.0792190538198754,3616139,3614873.543050035,3605954.316511804
