,Date,connection,population,actual_limit,factor,consumption
5123,2020-01-21 00:00:00,4737,22732,3068820,1.1295785809101184,3466473
5124,2020-01-22 00:00:00,4737,22732,3068820,1.203090151880008,3692067
5125,2020-01-23 00:00:00,4739,22742,3070170,1.1295939482674204,3468045
5126,2020-01-24 00:00:00,4740,22747,3070845,1.1900741221959854,3654533
5127,2020-01-25 00:00:00,4740,22747,3070845,1.157930771274053,3555825
5128,2020-01-26 00:00:00,4740,22747,3070845,1.1207693955387026,3441709
5129,2020-01-27 00:00:00,4740,22747,3070845,1.166710397950455,3582786
5130,2020-01-28 00:00:00,4741,22752,3071520,1.1691063553774788,3590933
5131,2020-01-29 00:00:00,4741,22752,3071520,1.1464345591050191,3521296
5132,2020-01-30 00:00:00,4741,22752,3071520,1.126248627586956,3459295
5133,2020-01-31 00:00:00,4742,22756,3072060,1.1473884697054144,3524846
5134,2020-02-01 00:00:00,4742,22756,3072060,1.1976002028407815,3679099
5135,2020-02-02 00:00:00,4742,22756,3072060,1.1223544115784143,3447940
5136,2020-02-03 00:00:00,4742,22756,3072060,1.1879137075840314,3649342
5137,2020-02-04 00:00:00,4745,22771,3074085,1.166429917917625,3585704
5138,2020-02-05 00:00:00,4745,22771,3074085,1.1816472398465243,3632484
5139,2020-02-06 00:00:00,4745,22771,3074085,1.1774046179020763,3619441
5140,2020-02-07 00:00:00,4746,22776,3074760,1.194112615174742,3671609
5141,2020-02-08 00:00:00,4748,22785,3075975,1.1589814017719535,3564997
5142,2020-02-09 00:00:00,4749,22790,3076650,1.1710805031066216,3603004
5143,2020-02-10 00:00:00,4749,22790,3076650,1.1760773156217352,3618378
5144,2020-02-11 00:00:00,4750,22795,3077325,1.1327701649544264,3485901
5145,2020-02-12 00:00:00,4751,22800,3078000,1.1367902259043532,3499040
5146,2020-02-13 00:00:00,4751,22800,3078000,1.1642466859582563,3583551
5147,2020-02-14 00:00:00,4752,22804,3078540,1.1405469660816665,3511219
5148,2020-02-15 00:00:00,4753,22809,3079215,1.160373664171998,3573039
5149,2020-02-16 00:00:00,4753,22809,3079215,1.1861454770880036,3652396
5150,2020-02-17 00:00:00,4753,22809,3079215,1.121319991618034,3452785
5151,2020-02-18 00:00:00,4753,22809,3079215,1.1903930823225266,3665476
5152,2020-02-19 00:00:00,4754,22814,3079890,1.172436683361993,3610976
5153,2020-02-20 00:00:00,4755,22819,3080565,1.1574447907789425,3565583
5154,2020-02-21 00:00:00,4756,22824,3081240,1.1395502149672758,3511227
5155,2020-02-22 00:00:00,4757,22828,3081780,1.1579424297712864,3568523
5156,2020-02-23 00:00:00,4757,22828,3081780,1.1950329235291666,3682828
5157,2020-02-24 00:00:00,4757,22828,3081780,1.138531605075438,3508703
5158,2020-02-25 00:00:00,4758,22833,3082455,1.2020581003620017,3705290
5159,2020-02-26 00:00:00,4759,22838,3083130,1.1965892071352395,3689240
5160,2020-02-27 00:00:00,4760,22843,3083805,1.140249444262087,3516306
5161,2020-02-28 00:00:00,4760,22843,3083805,1.1200436187391798,3453996
5162,2020-02-29 00:00:00,4762,22852,3085020,1.13285263271255,3494873
5163,2020-03-01 00:00:00,4763,22857,3085695,1.1712360058283866,3614077
5164,2020-03-02 00:00:00,4764,22862,3086370,1.1630954800348725,3589742
5165,2020-03-03 00:00:00,4765,22867,3087045,1.146263601548808,3538567
5166,2020-03-04 00:00:00,4765,22867,3087045,1.120310194045849,3458447
5167,2020-03-05 00:00:00,4765,22867,3087045,1.1645211057418798,3594929
5168,2020-03-06 00:00:00,4765,22867,3087045,1.1756283808378218,3629217
5169,2020-03-07 00:00:00,4768,22881,3088935,1.1809531029332778,3647887
5170,2020-03-08 00:00:00,4768,22881,3088935,1.1227681926080115,3468157
5171,2020-03-09 00:00:00,4769,22886,3089610,1.15021240336895,3553707
5172,2020-03-10 00:00:00,4769,22886,3089610,1.1763065389591598,3634328
5173,2020-03-11 00:00:00,4771,22896,3090960,1.118028812897323,3455782
5174,2020-03-12 00:00:00,4771,22896,3090960,1.2003610855562632,3710268
5175,2020-03-13 00:00:00,4771,22896,3090960,1.1502050747902042,3555237
5176,2020-03-14 00:00:00,4772,22900,3091500,1.1899452308374554,3678715
5177,2020-03-15 00:00:00,4773,22905,3092175,1.154759413174791,3570718
5178,2020-03-16 00:00:00,4774,22910,3092850,1.1945450867856149,3694548
5179,2020-03-17 00:00:00,4774,22910,3092850,1.1940898745394084,3693140
5180,2020-03-18 00:00:00,4775,22915,3093525,1.137787599826377,3519774
5181,2020-03-19 00:00:00,4775,22915,3093525,1.117774907698946,3457864
5182,2020-03-20 00:00:00,4776,22920,3094200,1.1904556049352997,3683507
5183,2020-03-21 00:00:00,4776,22920,3094200,1.1475342813938183,3550700
5184,2020-03-22 00:00:00,4776,22920,3094200,1.1722340432879288,3627126
5185,2020-03-23 00:00:00,4776,22920,3094200,1.2048065569110873,3727912
5186,2020-03-24 00:00:00,4776,22920,3094200,1.139551179807804,3525999
5187,2020-03-25 00:00:00,4777,22924,3094740,1.154859511035197,3573989
5188,2020-03-26 00:00:00,4779,22934,3096090,1.1562683490475645,3579910
5189,2020-03-27 00:00:00,4779,22934,3096090,1.200234641241845,3716034
5190,2020-03-28 00:00:00,4779,22934,3096090,1.138382876165268,3524535
5191,2020-03-29 00:00:00,4781,22944,3097440,1.1384788416203715,3526369
5192,2020-03-30 00:00:00,4782,22948,3097980,1.1484666512824606,3557926
5193,2020-03-31 00:00:00,4783,22953,3098655,1.16069401547915,3596590
5194,2020-04-01 00:00:00,4784,22958,3099330,1.1951153853911896,3704056
5195,2020-04-02 00:00:00,4787,22972,3101220,1.1334931339742085,3515211
5196,2020-04-03 00:00:00,4787,22972,3101220,1.1780590022350708,3653420
5197,2020-04-04 00:00:00,4787,22972,3101220,1.1944721693229083,3704320
5198,2020-04-05 00:00:00,4788,22977,3101895,1.1966649529903397,3711929
5199,2020-04-06 00:00:00,4789,22982,3102570,1.1276242554083993,3498533
5200,2020-04-07 00:00:00,4791,22992,3103920,1.1776738678758305,3655405
5201,2020-04-08 00:00:00,4791,22992,3103920,1.1953383926482826,3710234
5202,2020-04-09 00:00:00,4792,22996,3104460,1.1872409326319175,3685741
5203,2020-04-10 00:00:00,4792,22996,3104460,1.1700494111864062,3632371
5204,2020-04-11 00:00:00,4792,22996,3104460,1.156587691710356,3590580
5205,2020-04-12 00:00:00,4793,23001,3105135,1.1996111493878847,3724954
5206,2020-04-13 00:00:00,4794,23006,3105810,1.1606963736101594,3604902
5207,2020-04-14 00:00:00,4795,23011,3106485,1.1571783562216909,3594757
5208,2020-04-15 00:00:00,4796,23016,3107160,1.1885907701841267,3693141
5209,2020-04-16 00:00:00,4800,23035,3109725,1.1376447379052717,3537762
5210,2020-04-17 00:00:00,4800,23035,3109725,1.1274982659154429,3506209
5211,2020-04-18 00:00:00,4800,23035,3109725,1.2008381303256304,3734276
5212,2020-04-19 00:00:00,4800,23035,3109725,1.198984971428122,3728513
5213,2020-04-20 00:00:00,4800,23035,3109725,1.1824118990095984,3676975
5214,2020-04-21 00:00:00,4800,23035,3109725,1.157699008777119,3600125
5215,2020-04-22 00:00:00,4801,23039,3110265,1.1380144743804752,3539526
5216,2020-04-23 00:00:00,4803,23049,3111615,1.1164455293742863,3473948
5217,2020-04-24 00:00:00,4803,23049,3111615,1.1302802192460923,3516996
5218,2020-04-25 00:00:00,4804,23054,3112290,1.1743844003911152,3655024
5219,2020-04-26 00:00:00,4805,23059,3112965,1.199159066665635,3732940
5220,2020-04-27 00:00:00,4805,23059,3112965,1.186517878547713,3693588
5221,2020-04-28 00:00:00,4808,23073,3114855,1.191530799925095,3711445
5222,2020-04-29 00:00:00,4809,23078,3115530,1.194104530790704,3720268
5223,2020-04-30 00:00:00,4810,23083,3116205,1.1886284182873117,3704009
5224,2020-05-01 00:00:00,4811,23087,3116745,1.1985376241028491,3735536
5225,2020-05-02 00:00:00,4811,23087,3116745,1.1770978281091575,3668713
5226,2020-05-03 00:00:00,4813,23097,3118095,1.2375458467057183,3858785
5227,2020-05-04 00:00:00,4814,23102,3118770,1.1719474200215492,3655034
5228,2020-05-05 00:00:00,4814,23102,3118770,1.1918052799214855,3716966
5229,2020-05-06 00:00:00,4814,23102,3118770,1.159665322845879,3616729
5230,2020-05-07 00:00:00,4814,23102,3118770,1.165074611241292,3633599
5231,2020-05-08 00:00:00,4814,23102,3118770,1.197142937560808,3733613
5232,2020-05-09 00:00:00,4815,23107,3119445,1.1581729711381517,3612856
5233,2020-05-10 00:00:00,4816,23111,3119985,1.1829562959331863,3690805
5234,2020-05-11 00:00:00,4816,23111,3119985,1.2414496891134663,3873304
5235,2020-05-12 00:00:00,4817,23116,3120660,1.175235224600253,3667509
5236,2020-05-13 00:00:00,4817,23116,3120660,1.211134034556964,3779537
5237,2020-05-14 00:00:00,4818,23121,3121335,1.2190648838422546,3805109
5238,2020-05-15 00:00:00,4818,23121,3121335,1.194357576356476,3727990
5239,2020-05-16 00:00:00,4819,23126,3122010,1.1619378812418728,3627581
5240,2020-05-17 00:00:00,4819,23126,3122010,1.2112237846929623,3781452
5241,2020-05-18 00:00:00,4821,23135,3123225,1.159971166497272,3622850
5242,2020-05-19 00:00:00,4823,23145,3124575,1.169800836356233,3655130
5243,2020-05-20 00:00:00,4823,23145,3124575,1.2068265455581957,3770820
5244,2020-05-21 00:00:00,4823,23145,3124575,1.1710939318189766,3659170
5245,2020-05-22 00:00:00,4823,23145,3124575,1.226437708669418,3832096
5246,2020-05-23 00:00:00,4823,23145,3124575,1.234622707049546,3857671
5247,2020-05-24 00:00:00,4824,23150,3125250,1.221236387562539,3816669
5248,2020-05-25 00:00:00,4824,23150,3125250,1.1974300546237338,3742268
5249,2020-05-26 00:00:00,4826,23159,3126465,1.1592962844644523,3624499
5250,2020-05-27 00:00:00,4826,23159,3126465,1.1920267910321352,3726830
5251,2020-05-28 00:00:00,4826,23159,3126465,1.2219491156624191,3820381
5252,2020-05-29 00:00:00,4828,23169,3127815,1.203943754759836,3765713
5253,2020-05-30 00:00:00,4828,23169,3127815,1.2081745106243889,3778946
5254,2020-05-31 00:00:00,4828,23169,3127815,1.1936986439060722,3733668
5255,2020-06-01 00:00:00,4828,23169,3127815,1.2250192147445695,3831633
5256,2020-06-02 00:00:00,4829,23174,3128490,1.2001413772726692,3754630
5257,2020-06-03 00:00:00,4829,23174,3128490,1.2208817225644577,3819516
5258,2020-06-04 00:00:00,4830,23179,3129165,1.1729362608477978,3670311
5259,2020-06-05 00:00:00,4831,23183,3129705,1.167334620975161,3653412
5260,2020-06-06 00:00:00,4831,23183,3129705,1.2226780075821528,3826621
5261,2020-06-07 00:00:00,4832,23188,3130380,1.244618638349209,3896129
5262,2020-06-08 00:00:00,4832,23188,3130380,1.207245887608147,3779138
5263,2020-06-09 00:00:00,4833,23193,3131055,1.1806067765610715,3696544
5264,2020-06-10 00:00:00,4833,23193,3131055,1.1699482612755243,3663172
5265,2020-06-11 00:00:00,4834,23198,3131730,1.1576667473830742,3625499
5266,2020-06-12 00:00:00,4834,23198,3131730,1.1648369986899487,3647954
5267,2020-06-13 00:00:00,4834,23198,3131730,1.219251996816176,3818368
5268,2020-06-14 00:00:00,4835,23203,3132405,1.2312905015605282,3856900
5269,2020-06-15 00:00:00,4836,23207,3132945,1.2240786408466957,3834971
5270,2020-06-16 00:00:00,4836,23207,3132945,1.155831137095413,3621155
5271,2020-06-17 00:00:00,4837,23212,3133620,1.2213108690018266,3827124
5272,2020-06-18 00:00:00,4838,23217,3134295,1.226239579537947,3843396
5273,2020-06-19 00:00:00,4839,23222,3134970,1.2433983843160523,3898016
5274,2020-06-20 00:00:00,4839,23222,3134970,1.21303487468493,3802827
5275,2020-06-21 00:00:00,4840,23227,3135645,1.2392504536944489,3885849
5276,2020-06-22 00:00:00,4840,23227,3135645,1.18090179911085,3702888
5277,2020-06-23 00:00:00,4840,23227,3135645,1.2191601195473307,3822853
5278,2020-06-24 00:00:00,4840,23227,3135645,1.1903055211633722,3732375
5279,2020-06-25 00:00:00,4841,23231,3136185,1.2134591584623686,3805632
5280,2020-06-26 00:00:00,4841,23231,3136185,1.2059043419408273,3781939
5281,2020-06-27 00:00:00,4841,23231,3136185,1.2006559833939918,3765479
5282,2020-06-28 00:00:00,4841,23231,3136185,1.2410111182268482,3892040
5283,2020-06-29 00:00:00,4843,23241,3137535,1.2370278199096791,3881218
5284,2020-06-30 00:00:00,4843,23241,3137535,1.2407713278247166,3892963
5285,2020-07-01 00:00:00,4843,23241,3137535,1.17639787195837,3690989
5286,2020-07-02 00:00:00,4843,23241,3137535,1.1891949023376562,3731140
5287,2020-07-03 00:00:00,4843,23241,3137535,1.1667590055084045,3660747
5288,2020-07-04 00:00:00,4843,23241,3137535,1.2353924306885775,3876086
5289,2020-07-05 00:00:00,4844,23246,3138210,1.1863590629077077,3723043
5290,2020-07-06 00:00:00,4844,23246,3138210,1.1791149606417966,3700310
5291,2020-07-07 00:00:00,4845,23251,3138885,1.1699764544837796,3672421
5292,2020-07-08 00:00:00,4846,23255,3139425,1.2007028165753644,3769516
5293,2020-07-09 00:00:00,4847,23260,3140100,1.2383852763479115,3888653
5294,2020-07-10 00:00:00,4847,23260,3140100,1.200083290322287,3768381
5295,2020-07-11 00:00:00,4849,23270,3141450,1.2266335785417493,3853408
5296,2020-07-12 00:00:00,4850,23275,3142125,1.2448950999494004,3911616
5297,2020-07-13 00:00:00,4850,23275,3142125,1.2064982058691316,3790968
5298,2020-07-14 00:00:00,4850,23275,3142125,1.182336819338271,3715050
5299,2020-07-15 00:00:00,4850,23275,3142125,1.2280457326752612,3858673
5300,2020-07-16 00:00:00,4853,23289,3144015,1.1891059919548308,3738567
5301,2020-07-17 00:00:00,4854,23294,3144690,1.1744585732724735,3693308
5302,2020-07-18 00:00:00,4855,23299,3145365,1.2188925952646894,3833862
5303,2020-07-19 00:00:00,4856,23303,3145905,1.1604551718946736,3650681
5304,2020-07-20 00:00:00,4856,23303,3145905,1.221999912147981,3844295
5305,2020-07-21 00:00:00,4857,23308,3146580,1.2263190123565542,3858710
5306,2020-07-22 00:00:00,4857,23308,3146580,1.188613260071559,3740066
5307,2020-07-23 00:00:00,4858,23313,3147255,1.2361237154770257,3890396
5308,2020-07-24 00:00:00,4860,23323,3148605,1.1906542579428263,3748899
5309,2020-07-25 00:00:00,4861,23327,3149145,1.237221876976461,3896191
5310,2020-07-26 00:00:00,4861,23327,3149145,1.1810182981173083,3719197
5311,2020-07-27 00:00:00,4862,23332,3149820,1.1891635577427184,3745651
5312,2020-07-28 00:00:00,4863,23337,3150495,1.1810590446898617,3720920
5313,2020-07-29 00:00:00,4864,23342,3151170,1.207648940618138,3805507
5314,2020-07-30 00:00:00,4864,23342,3151170,1.2349482661286104,3891531
5315,2020-07-31 00:00:00,4866,23351,3152385,1.197283607767838,3774298
5316,2020-08-01 00:00:00,4866,23351,3152385,1.2019445441252363,3788991
5317,2020-08-02 00:00:00,4866,23351,3152385,1.2183130600075884,3840591
5318,2020-08-03 00:00:00,4867,23356,3153060,1.1592285156623388,3655117
5319,2020-08-04 00:00:00,4867,23356,3153060,1.2057327832548514,3801747
5320,2020-08-05 00:00:00,4867,23356,3153060,1.1933009241734762,3762549
5321,2020-08-06 00:00:00,4867,23356,3153060,1.212270272502083,3822360
5322,2020-08-07 00:00:00,4868,23361,3153735,1.177971560346894,3715010
5323,2020-08-08 00:00:00,4868,23361,3153735,1.164874768471626,3673706
5324,2020-08-09 00:00:00,4868,23361,3153735,1.1571622521203453,3649383
5325,2020-08-10 00:00:00,4868,23361,3153735,1.205613963676566,3802186
5326,2020-08-11 00:00:00,4870,23371,3155085,1.1863090868303048,3742906
5327,2020-08-12 00:00:00,4870,23371,3155085,1.1698595669043812,3691006
5328,2020-08-13 00:00:00,4870,23371,3155085,1.1596992456547115,3658949
5329,2020-08-14 00:00:00,4871,23375,3155625,1.1555986900548616,3646636
5330,2020-08-15 00:00:00,4871,23375,3155625,1.2288016717716732,3877637
5331,2020-08-16 00:00:00,4875,23395,3158325,1.2374329912928956,3908215
5332,2020-08-17 00:00:00,4876,23399,3158865,1.2130842602784546,3831969
5333,2020-08-18 00:00:00,4876,23399,3158865,1.223026824887601,3863376
5334,2020-08-19 00:00:00,4877,23404,3159540,1.1984190052366732,3786452
5335,2020-08-20 00:00:00,4877,23404,3159540,1.2348786346629137,3901648
5336,2020-08-21 00:00:00,4880,23419,3161565,1.2220454476091334,3863576
5337,2020-08-22 00:00:00,4881,23423,3162105,1.1921743567571792,3769780
5338,2020-08-23 00:00:00,4881,23423,3162105,1.163176763018195,3678087
5339,2020-08-24 00:00:00,4882,23428,3162780,1.1838773285091897,3744343
5340,2020-08-25 00:00:00,4882,23428,3162780,1.2167154978926502,3848203
5341,2020-08-26 00:00:00,4883,23433,3163455,1.2146184110148623,3842390
5342,2020-08-27 00:00:00,4883,23433,3163455,1.234810008641751,3906265
5343,2020-08-28 00:00:00,4884,23438,3164130,1.164838144560854,3685699
5344,2020-08-29 00:00:00,4884,23438,3164130,1.1603640886962154,3671542
5345,2020-08-30 00:00:00,4884,23438,3164130,1.2160316827041424,3847682
5346,2020-08-31 00:00:00,4885,23443,3164805,1.202409792033866,3805392
5347,2020-09-01 00:00:00,4887,23452,3166020,1.1188390467679048,3542266
5348,2020-09-02 00:00:00,4887,23452,3166020,1.0659153726546131,3374709
5349,2020-09-03 00:00:00,4887,23452,3166020,1.0926745729702985,3459429
5350,2020-09-04 00:00:00,4888,23457,3166695,1.0981200060227727,3477411
5351,2020-09-05 00:00:00,4888,23457,3166695,1.047822428486177,3318134
5352,2020-09-06 00:00:00,4888,23457,3166695,1.0739863527524058,3400987
5353,2020-09-07 00:00:00,4889,23462,3167370,1.0989736768491114,3480856
5354,2020-09-08 00:00:00,4890,23467,3168045,1.1029361601493644,3494151
5355,2020-09-09 00:00:00,4890,23467,3168045,1.071778410248608,3395442
5356,2020-09-10 00:00:00,4890,23467,3168045,1.0767260973236452,3411116
5357,2020-09-11 00:00:00,4890,23467,3168045,1.082483040422747,3429354
5358,2020-09-12 00:00:00,4891,23471,3168585,1.067000438239213,3380881
5359,2020-09-13 00:00:00,4891,23471,3168585,1.0859971542193332,3441074
5360,2020-09-14 00:00:00,4891,23471,3168585,1.1176754268104248,3541449
5361,2020-09-15 00:00:00,4892,23476,3169260,1.0616675039844992,3364700
5362,2020-09-16 00:00:00,4892,23476,3169260,1.0564285982979071,3348096
5363,2020-09-17 00:00:00,4893,23481,3169935,1.1209711869727594,3553405
5364,2020-09-18 00:00:00,4893,23481,3169935,1.0578142667117962,3353202
5365,2020-09-19 00:00:00,4894,23486,3170610,1.0522764244843408,3336358
5366,2020-09-20 00:00:00,4894,23486,3170610,1.091918597843357,3462048
5367,2020-09-21 00:00:00,4895,23491,3171285,1.0559332984118903,3348665
5368,2020-09-22 00:00:00,4895,23491,3171285,1.080854017588077,3427696
5369,2020-09-23 00:00:00,4896,23495,3171825,1.0713464969934794,3398123
5370,2020-09-24 00:00:00,4897,23500,3172500,1.1000159173100743,3489800
5371,2020-09-25 00:00:00,4897,23500,3172500,1.120146211248191,3553663
5372,2020-09-26 00:00:00,4897,23500,3172500,1.0919421314851143,3464186
5373,2020-09-27 00:00:00,4898,23505,3173175,1.0679709554214727,3388858
5374,2020-09-28 00:00:00,4898,23505,3173175,1.093295350301314,3469217
5375,2020-09-29 00:00:00,4899,23510,3173850,1.0459902529768834,3319816
5376,2020-09-30 00:00:00,4899,23510,3173850,1.1048552058019578,3506644
5377,2020-10-01 00:00:00,4899,23510,3173850,1.094630089449487,3474191
5378,2020-10-02 00:00:00,4901,23519,3175065,1.0947448481074629,3475886
5379,2020-10-03 00:00:00,4901,23519,3175065,1.089029174119266,3457738
5380,2020-10-04 00:00:00,4902,23524,3175740,1.124046638763181,3569679
5381,2020-10-05 00:00:00,4902,23524,3175740,1.1219407805086117,3562992
5382,2020-10-06 00:00:00,4903,23529,3176415,1.0571061609935966,3357807
5383,2020-10-07 00:00:00,4904,23534,3177090,1.1178459887349703,3551497
5384,2020-10-08 00:00:00,4905,23539,3177765,1.118159249884159,3553247
5385,2020-10-09 00:00:00,4906,23543,3178305,1.0682074194287212,3395088
5386,2020-10-10 00:00:00,4906,23543,3178305,1.0722019322668863,3407784
5387,2020-10-11 00:00:00,4907,23548,3178980,1.104350882460066,3510709
5388,2020-10-12 00:00:00,4907,23548,3178980,1.053075184902137,3347704
5389,2020-10-13 00:00:00,4908,23553,3179655,1.0479630473719788,3332160
5390,2020-10-14 00:00:00,4909,23558,3180330,1.1214000209098254,3566422
5391,2020-10-15 00:00:00,4910,23563,3181005,1.0487117647786068,3335957
5392,2020-10-16 00:00:00,4912,23572,3182220,1.1143963566971784,3546254
5393,2020-10-17 00:00:00,4912,23572,3182220,1.065098464816039,3389377
5394,2020-10-18 00:00:00,4914,23582,3183570,1.04566310281603,3328941
5395,2020-10-19 00:00:00,4914,23582,3183570,1.1067925034863122,3523551
5396,2020-10-20 00:00:00,4914,23582,3183570,1.0524906883404972,3350677
5397,2020-10-21 00:00:00,4914,23582,3183570,1.1130892462589037,3543597
5398,2020-10-22 00:00:00,4916,23591,3184785,1.0517030481073832,3349448
5399,2020-10-23 00:00:00,4917,23596,3185460,1.1340646977298712,3612517
